cat_name; act_name; act_id
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
inactivity quiet/light;reclining;878
inactivity quiet/light;sitting quietly;655
inactivity quiet/light;sitting quietly;655
inactivity quiet/light;sitting quietly;655
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
inactivity quiet/light;reclining;878
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
inactivity quiet/light;reclining;878
inactivity quiet/light;reclining;878
inactivity quiet/light;reclining;878
inactivity quiet/light;reclining;878
inactivity quiet/light;reclining;878
inactivity quiet/light;reclining;878
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
inactivity quiet/light;reclining;878
inactivity quiet/light;reclining;878
inactivity quiet/light;reclining;878
inactivity quiet/light;reclining;878
inactivity quiet/light;reclining;878
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
occupation;sitting tasks, light effort (e.g., office work, chemistry lab work, computer work, light assembly re;668
occupation;sitting tasks, light effort (e.g., office work, chemistry lab work, computer work, light assembly re;668
occupation;sitting tasks, light effort (e.g., office work, chemistry lab work, computer work, light assembly re;668
;;-1
;;-1
;;-1
;;-1
;;-1
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
occupation;typing, electric, manual or computer;898
;;-1
;;-1
;;-1
;;-1
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
;;-1
;;-1
;;-1
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
religious activities;standing, talking in church;669
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
;;-1
;;-1
;;-1
;;-1
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
occupation;farming, feeding cattle, horses;670
home activities;feeding household animals;198
home activities;feeding household animals;198
home activities;feeding household animals;198
home activities;feeding household animals;198
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
;;-1
;;-1
;;-1
;;-1
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
;;-1
;;-1
;;-1
;;-1
;;-1
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
music playing;violin, sitting;672
sports;volleyball, non-competitive;975
sports;volleyball, non-competitive;975
sports;volleyball, non-competitive;975
sports;volleyball, non-competitive;975
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
sports;volleyball, indoor;674
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
winter activities;dog sledding;676
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
winter activities;skating, speed, competitive;677
